filename	NH	NC	NN	NO	NF	mu	alpha	HOMO	HOMO_ev	HOMO_kcm	HOMO_kjm	LUMO	LUMO_ev	LUMO_kcm	LUMO_kjm	gap	gap_ev	gap_kcm	gap_kjm	zpve	zpve_ev	zpve_kcm	zpve_kjm	zpve_cmi	U0	U0_ev	U0_kcm	U0_kjm	U	U_ev	U_kcm	U_kjm	H	H_ev	H_kcm	H_kjm	G	G_ev	G_kcm	G_kjm	Cv
bigqm7wdef2tzvp_006018.xyz	06	04	01	01	01	2.48579000	59.17840000	-0.35060000	-9.54031118	-220.00481983	-920.50016619	0.02796000	0.76083029	17.54516475	73.40896933	0.37856000	10.30114148	237.54998459	993.90913552	0.10035200	2.73071679	62.97183023	263.47413770	22024.71821767	-1.99341100	-54.24347193	-1250.88427813	-5233.69981969	-2.00406500	-54.53338201	-1257.56976401	-5261.67189262	-2.01539300	-54.84163257	-1264.67819128	-5291.41355230	-1.85959100	-50.60204454	-1166.91096098	-4882.35546076	26.03300000
bigqm7wdef2tzvp_006019.xyz	05	03	02	01	01	1.06557000	55.12700000	-0.36241000	-9.86167763	-227.41570666	-951.50731668	0.02158000	0.58722166	13.54165434	56.65828176	0.38399000	10.44889929	240.95736100	1008.16559844	0.08972900	2.44165026	56.30579714	235.58345525	19693.23920753	-1.77641800	-48.33879211	-1114.71911592	-4663.98478100	-1.78595900	-48.59841592	-1120.70618376	-4689.03467286	-1.79634300	-48.88097893	-1127.22224209	-4716.29786090	-1.65163500	-44.94327400	-1036.41660185	-4336.36706213	25.48000000
bigqm7wdef2tzvp_006020.xyz	04	03	01	02	01	1.92932000	52.52020000	-0.33689000	-9.16724311	-211.40166501	-884.50456642	0.01444000	0.39293238	9.06123673	37.91221449	0.35133000	9.56017549	220.46290175	922.41678091	0.07619000	2.07323534	47.80994644	200.03681592	16721.77217200	-1.65290300	-44.97777803	-1037.21228385	-4339.69619565	-1.66130300	-45.20635366	-1042.48336339	-4361.75039244	-1.67074300	-45.46322912	-1048.40705278	-4386.53510884	-1.53831000	-41.85954392	-965.30409127	-4038.83231788	24.89000000
bigqm7wdef2tzvp_006021.xyz	10	06	00	01	00	0.94643700	76.91300000	-0.30403000	-8.27307704	-190.78170386	-798.23064896	0.05598000	1.52329327	35.12798008	146.97546863	0.36001000	9.79637031	225.90968394	945.20611760	0.14745700	4.01250903	92.53066377	387.14829722	32363.07073325	-2.54804900	-69.33593946	-1598.92487500	-6689.90167700	-2.56401300	-69.77034199	-1608.94243616	-6731.81515291	-2.57911700	-70.18134273	-1618.42033918	-6771.47069914	-2.37147500	-64.53111656	-1488.12301802	-6226.30670739	29.43200000
bigqm7wdef2tzvp_006022.xyz	08	05	00	02	00	3.52175000	66.24270000	-0.32728000	-8.90574171	-205.37129902	-859.27351509	0.01820000	0.49524719	11.42067234	47.78409305	0.34548000	9.40098890	216.79197135	907.05760814	0.12351400	3.36098687	77.50620456	324.28595986	27108.18963187	-2.28602100	-62.20579496	-1434.49982385	-6001.94726301	-2.29936500	-62.56890367	-1442.87331021	-6036.98192991	-2.31258100	-62.92852932	-1451.16647535	-6071.68053287	-2.13047600	-57.97320026	-1336.89386350	-5593.56392487	27.69400000
bigqm7wdef2tzvp_006023.xyz	08	04	02	01	00	3.36174000	67.79620000	-0.32207000	-8.76397040	-202.10197468	-845.59466208	0.04631000	1.26015919	29.05996351	121.58688733	0.36838000	10.02412959	231.16193819	967.18154940	0.12629500	3.43666173	79.25130839	331.58747430	27718.54858200	-2.19424000	-59.70830694	-1376.90637728	-5760.97628254	-2.20792200	-60.08061310	-1385.49196183	-5796.89836831	-2.22113800	-60.44023874	-1393.78512698	-5831.59697127	-2.03734300	-55.43892245	-1278.45202412	-5349.04326892	27.77300000
bigqm7wdef2tzvp_006024.xyz	07	04	01	02	00	4.23908000	61.96020000	-0.32623000	-8.87716976	-204.71241407	-856.51674049	0.04352000	1.18423943	27.30921209	114.26174339	0.36975000	10.06140919	232.02162617	970.77848388	0.11360700	3.09140369	71.28946825	298.27513514	24933.85445786	-2.12334800	-57.77923752	-1332.42097600	-5574.84936359	-2.13559100	-58.11238649	-1340.10357443	-5606.99335542	-2.14786300	-58.44632459	-1347.80437064	-5639.21348674	-1.97736500	-53.80683806	-1240.81526119	-5191.57105281	27.13300000
bigqm7wdef2tzvp_006025.xyz	06	04	00	03	00	2.29960000	58.13170000	-0.33039000	-8.99036912	-207.32285347	-867.43881890	0.02712000	0.73797273	17.01805680	71.20354965	0.35751000	9.72834185	224.34091027	938.64236855	0.10148600	2.76157450	63.68342597	266.45145427	22273.60244977	-2.02177700	-55.01535005	-1268.68421173	-5308.17474186	-2.03302900	-55.32153254	-1275.74494827	-5337.71686356	-2.04435700	-55.62978309	-1282.85337554	-5367.45852324	-1.88643400	-51.33247972	-1183.75519766	-4952.83174701	25.20800000
bigqm7wdef2tzvp_006026.xyz	07	05	00	01	01	2.16021000	66.75960000	-0.31370000	-8.53621112	-196.84972043	-823.61923027	0.03829000	1.04192389	24.02733757	100.53038039	0.35199000	9.57813501	220.87705800	924.14961066	0.11159500	3.03665438	70.02691919	292.99262991	24492.27149934	-2.12986300	-57.95651968	-1336.50920019	-5591.95449361	-2.14235600	-58.29647150	-1344.34867599	-5624.75486034	-2.15462800	-58.63040960	-1352.04947219	-5656.97499165	-1.98436600	-53.99734496	-1245.20845498	-5209.95217564	26.39800000
bigqm7wdef2tzvp_006027.xyz	08	05	00	02	00	1.78283000	66.15290000	-0.35488000	-9.65677591	-222.69056036	-931.73730455	0.02442000	0.66450199	15.32378123	64.11470068	0.37930000	10.32127790	238.01434160	995.85200523	0.12423100	3.38049743	77.95612884	326.16844309	27265.55294264	-2.31056500	-62.87367117	-1449.90141626	-6066.38752564	-2.32380900	-63.23405874	-1458.21215167	-6101.15964258	-2.33702400	-63.59365718	-1466.50468930	-6135.85562004	-2.15523200	-58.64684528	-1352.42848791	-5658.56079342	27.39200000
bigqm7wdef2tzvp_006028.xyz	06	04	00	03	00	1.37362000	55.46660000	-0.34488000	-9.38466207	-216.41546567	-905.48230837	-0.00470000	-0.12789350	-2.94929450	-12.33984821	0.34018000	9.25676856	213.46617117	893.14246017	0.09988300	2.71795466	62.67752829	262.24277838	21921.78461551	-2.03789200	-55.45386150	-1278.79652682	-5350.48466821	-2.04834900	-55.73841094	-1285.35839334	-5377.93951772	-2.05967700	-56.04666149	-1292.46682060	-5407.68117739	-1.90407900	-51.81262459	-1194.82760224	-4999.15868778	25.92100000
bigqm7wdef2tzvp_006029.xyz	06	03	02	02	00	1.99609000	56.62920000	-0.32964000	-8.96996058	-206.85222136	-865.46969419	0.02437000	0.66314142	15.29240576	63.98342570	0.35401000	9.63310200	222.14462712	929.45311989	0.10244400	2.78764301	64.28458004	268.96668290	22483.85914672	-1.95495900	-53.19713980	-1226.75528403	-5132.74410836	-1.96565400	-53.48816555	-1233.46649780	-5160.82382678	-1.97698200	-53.79641610	-1240.57492506	-5190.56548646	-1.81954200	-49.51225583	-1141.77983426	-4777.20682655	26.36400000
bigqm7wdef2tzvp_006030.xyz	05	03	01	03	00	2.06953000	51.54140000	-0.34663000	-9.43228199	-217.51360724	-910.07693270	0.01858000	0.50558751	11.65912593	48.78178291	0.36521000	9.93786950	229.17273318	958.85871561	0.09008800	2.45141915	56.53107304	236.52600962	19772.03060023	-1.87701200	-51.07609406	-1177.84280344	-4928.09428961	-1.88652800	-51.33503759	-1183.81418355	-4953.07854398	-1.89691200	-51.61760060	-1190.33024188	-4980.34173202	-1.75223400	-47.68071200	-1099.54342692	-4600.48969823	25.17300000
bigqm7wdef2tzvp_006031.xyz	04	03	00	04	00	0.67993800	47.55460000	-0.36675000	-9.97977503	-230.13909776	-962.90198502	0.00339000	0.09224659	2.12725710	8.90044371	0.37014000	10.07202163	232.26635486	971.80242873	0.07782600	2.11775316	48.83655194	204.33213330	17080.83266909	-1.77142300	-48.20287125	-1111.58470612	-4650.87041041	-1.77978700	-48.43046726	-1116.83319532	-4672.83008922	-1.78922700	-48.68734273	-1122.75688471	-4697.61480562	-1.65888700	-45.14061095	-1040.96730052	-4355.40718536	23.42800000
bigqm7wdef2tzvp_006032.xyz	05	04	00	02	01	0.63725800	54.77660000	-0.36397000	-9.90412739	-228.39462144	-955.60309609	0.01452000	0.39510929	9.11143749	38.12225446	0.37849000	10.29923668	237.50605893	993.72535054	0.08819300	2.39985358	55.34194260	231.55068784	19356.12617358	-1.88526600	-51.30069682	-1183.02226660	-4949.76516346	-1.89503200	-51.56644320	-1189.15052408	-4975.40579273	-1.90541600	-51.84900621	-1195.66658240	-5002.66898077	-1.76093100	-47.91736941	-1105.00087677	-4623.32366842	24.36500000
bigqm7wdef2tzvp_006033.xyz	10	07	00	00	00	0.35096500	85.13570000	-0.31485000	-8.56750421	-197.57135632	-826.63855483	0.03431000	0.93362258	21.52984988	90.08089191	0.34916000	9.50112679	219.10120620	916.71944674	0.14750700	4.01386960	92.56203925	387.27957220	32374.04446483	-2.63779500	-71.77805231	-1655.24133981	-6925.52976575	-2.65384700	-72.21484945	-1665.31412180	-6967.67428562	-2.66895100	-72.62585019	-1674.79202482	-7007.32983186	-2.46149300	-66.98063091	-1544.61016540	-6462.64893204	29.29700000
bigqm7wdef2tzvp_006034.xyz	08	06	00	01	00	2.80576000	73.36990000	-0.33543000	-9.12751449	-210.48550119	-880.67133698	-0.00430000	-0.11700895	-2.69829072	-11.28964836	0.33113000	9.01050554	207.78721047	869.38168862	0.12339700	3.35780314	77.43278595	323.97877640	27082.51109999	-2.36636900	-64.39217524	-1484.91895467	-6212.90090634	-2.37976300	-64.75664451	-1493.32381650	-6248.06684823	-2.39297900	-65.11627016	-1501.61698164	-6282.76545118	-2.21126800	-60.17166239	-1387.59160852	-5805.68329004	27.45200000
bigqm7wdef2tzvp_006035.xyz	07	06	01	00	00	4.25619000	75.73810000	-0.33871000	-9.21676783	-212.54373225	-889.28297573	-0.00195000	-0.05306220	-1.22364346	-5.11972426	0.33676000	9.16370563	211.32008878	884.16325147	0.11346400	3.08751246	71.19973439	297.89968869	24902.46958556	-2.27929200	-62.02268956	-1430.27731264	-5984.28027607	-2.29185600	-62.36457339	-1438.16134161	-6017.26705328	-2.30412800	-62.69851149	-1445.86213781	-6049.48718460	-2.13361300	-58.05856237	-1338.86236070	-5601.80011718	26.36600000
bigqm7wdef2tzvp_006036.xyz	08	06	00	01	00	2.79147000	73.44370000	-0.33086000	-9.00315847	-207.61778292	-868.67280372	0.00311000	0.08462740	1.95155445	8.16530381	0.33397000	9.08778587	209.56933737	876.83810754	0.12363200	3.36419781	77.58025067	324.59576881	27134.08763839	-2.37312700	-64.57606977	-1489.15966366	-6230.64403276	-2.38659600	-64.94257990	-1497.61158870	-6266.00688712	-2.39981100	-65.30217833	-1505.90412633	-6300.70286458	-2.21815500	-60.35906719	-1391.91326623	-5823.76510591	27.48900000
bigqm7wdef2tzvp_006037.xyz	06	05	00	02	00	3.88385000	62.38010000	-0.33890000	-9.22193799	-212.66295905	-889.78182065	-0.02719000	-0.73987753	-17.06198246	-71.38733462	0.31171000	8.48206047	195.60097658	818.39448603	0.09974700	2.71425391	62.59218701	261.88571043	21891.93606563	-2.10516200	-57.28437129	-1321.00908880	-5527.10202753	-2.11598800	-57.57896173	-1327.80250631	-5555.52568640	-2.12731600	-57.88721229	-1334.91093358	-5585.26734608	-1.97110100	-53.63638596	-1236.88454187	-5175.12492320	25.67300000
bigqm7wdef2tzvp_006038.xyz	05	05	01	01	00	6.24038000	63.71830000	-0.36740000	-9.99746243	-230.54697891	-964.60855978	-0.02986000	-0.81253192	-18.73743274	-78.39741860	0.33754000	9.18493051	211.80954617	886.21114117	0.08910500	2.42467036	55.91423124	233.94514349	19556.28703749	-2.00993700	-54.69316726	-1261.25449961	-5277.08882638	-2.01967100	-54.95804287	-1267.36267678	-5302.64543966	-2.03005500	-55.24060588	-1273.87873511	-5329.90862770	-1.88559600	-51.30967658	-1183.22934473	-4950.63157833	24.91500000
bigqm7wdef2tzvp_006039.xyz	08	05	02	00	00	3.13798000	74.99830000	-0.31732000	-8.63471633	-199.12130471	-833.12353889	0.02852000	0.77606867	17.89657006	74.87924911	0.34584000	9.41078500	217.01787476	908.00278801	0.12581400	3.42357305	78.94947633	330.32460898	27612.98128426	-2.27981700	-62.03697554	-1430.60675511	-5985.65866337	-2.29349100	-62.40906400	-1439.18731959	-6021.55974516	-2.30670700	-62.76868965	-1447.48048473	-6056.25834811	-2.12349800	-57.78331922	-1332.51510242	-5575.24318854	27.93900000
bigqm7wdef2tzvp_006040.xyz	06	04	02	01	00	0.26991200	64.75970000	-0.32232000	-8.77077325	-202.25885205	-846.25103698	-0.01242000	-0.33796539	-7.79366761	-32.60870526	0.30990000	8.43280786	194.46518445	813.64233172	0.10237400	2.78573821	64.24065438	268.78289793	22468.49592251	-2.01770100	-54.90443644	-1266.12648313	-5297.47320541	-2.02902900	-55.21268700	-1273.23491039	-5327.21486509	-2.04035600	-55.52091035	-1280.34271015	-5356.95389927	-1.88200800	-51.21204213	-1180.97784075	-4941.21128570	25.58200000
bigqm7wdef2tzvp_006041.xyz	05	04	03	00	00	2.20662000	64.71220000	-0.33709000	-9.17268539	-211.52716691	-885.02966634	-0.00697000	-0.18966335	-4.37374100	-18.29973234	0.33012000	8.98302204	207.15342591	866.72993400	0.09065800	2.46692964	56.88875344	238.02254440	19897.13114017	-1.92196100	-52.29921855	-1206.04872657	-5046.10787196	-1.93157200	-52.56074716	-1212.07972007	-5071.34154879	-1.94195500	-52.84328296	-1218.59515089	-5098.60211132	-1.79719700	-48.90421746	-1127.75813518	-4718.54003757	25.81000000
bigqm7wdef2tzvp_006042.xyz	07	05	01	01	00	3.67770000	69.53180000	-0.33789000	-9.19445450	-212.02917448	-887.13006604	0.01947000	0.52980564	12.21760936	51.11847757	0.35736000	9.72426014	224.24678385	938.24854361	0.11354600	3.08974379	71.25119017	298.11497966	24920.46650534	-2.20954900	-60.12488602	-1386.51291974	-5801.17005619	-2.22190600	-60.46113709	-1394.26705425	-5833.61335498	-2.23417800	-60.79507519	-1401.96785045	-5865.83348629	-2.06399800	-56.16424188	-1295.17828902	-5419.02596124	26.94900000
bigqm7wdef2tzvp_006043.xyz	05	04	01	02	00	1.99597000	59.52900000	-0.35083000	-9.54656980	-220.14914701	-921.10403110	-0.02109000	-0.57388809	-13.23417470	-55.37178695	0.32974000	8.97268172	206.91497231	865.73224415	0.09030200	2.45724239	56.66536007	237.08786653	19818.99817136	-1.94744200	-52.99259183	-1222.03829535	-5113.00822773	-1.95758600	-53.26862410	-1228.40375140	-5139.64129586	-1.96797000	-53.55118711	-1234.91980973	-5166.90448390	-1.82207100	-49.58107342	-1143.36680571	-4783.84671508	24.39500000
bigqm7wdef2tzvp_006044.xyz	04	04	02	01	00	6.73133000	59.82440000	-0.36944000	-10.05297366	-231.82709823	-969.96457900	-0.01547000	-0.42096011	-9.70757149	-40.61647910	0.35397000	9.63201355	222.11952675	929.34809990	0.07887400	2.14627069	49.49418186	207.08365690	17310.84208288	-1.84301400	-50.15096143	-1156.50873652	-4838.83255359	-1.85159800	-50.38454395	-1161.89527780	-4861.36984231	-1.86103700	-50.64139220	-1167.81833968	-4886.15193321	-1.72849000	-47.03460490	-1084.64384209	-4538.14983530	24.39600000
bigqm7wdef2tzvp_006045.xyz	06	05	00	02	00	1.58365000	65.31200000	-0.33537000	-9.12588181	-210.44785062	-880.51380700	0.00506000	0.13768960	3.17519791	13.28502807	0.34043000	9.26357141	213.62304853	893.79883507	0.10161100	2.76497593	63.76186466	266.77964172	22301.03677870	-2.11360600	-57.51414421	-1326.30777876	-5549.27174631	-2.12496400	-57.82321111	-1333.43503130	-5579.09217098	-2.13629200	-58.13146167	-1340.54345857	-5608.83383065	-1.97863600	-53.84142373	-1241.61282572	-5194.90806282	25.07000000
bigqm7wdef2tzvp_006046.xyz	04	04	00	03	00	3.27204000	54.46040000	-0.35425000	-9.63963274	-222.29522940	-930.08323980	-0.02765000	-0.75239476	-17.35063682	-72.59506445	0.32660000	8.88723797	204.94459258	857.48817535	0.07759500	2.11146733	48.69159725	203.72564288	17030.13402922	-1.84476200	-50.19852693	-1157.60562307	-4843.42192692	-1.85349600	-50.43619116	-1163.08629077	-4866.35304059	-1.86293600	-50.69306662	-1169.00998016	-4891.13775698	-1.73071100	-47.09504139	-1086.03754062	-4543.98106995	23.28000000
bigqm7wdef2tzvp_006047.xyz	03	04	01	02	00	5.38130000	55.58430000	-0.39090000	-10.63692995	-245.29345144	-1026.30780081	-0.02824000	-0.76844948	-17.72086740	-74.14410922	0.36266000	9.86848047	227.57258403	952.16369159	0.06692400	1.82109465	41.99544370	175.70893646	14688.12023676	-1.74801400	-47.56587996	-1096.89533696	-4589.41008984	-1.75562700	-47.77304023	-1101.67256655	-4609.39801844	-1.76412300	-48.00422815	-1107.00388700	-4631.70426320	-1.64393400	-44.73371913	-1031.58415143	-4316.14808957	22.52000000
bigqm7wdef2tzvp_006048.xyz	07	06	00	00	01	1.44092000	74.14940000	-0.31964000	-8.69784674	-200.57712667	-839.21469800	0.01796000	0.48871645	11.27007006	47.15397315	0.33760000	9.18656319	211.84719674	886.36867115	0.11175300	3.04095378	70.12606569	293.40745885	24526.94849111	-2.21919500	-60.38736703	-1392.56587608	-5826.49562551	-2.23184600	-60.73161824	-1400.50449837	-5859.71082118	-2.24411800	-61.06555635	-1408.20529457	-5891.93095250	-2.07397400	-56.43570265	-1301.43832348	-5445.21794544	26.17400000
bigqm7wdef2tzvp_006049.xyz	05	05	00	01	01	2.77271000	61.58890000	-0.34291000	-9.33105564	-215.17927202	-900.31007412	-0.01812000	-0.49307028	-11.37047158	-47.57405308	0.32479000	8.83798537	203.80880044	852.73602104	0.08750300	2.38107772	54.90896107	229.73909310	19204.68867787	-1.94659500	-52.96954378	-1221.50679483	-5110.78442955	-1.95652500	-53.23975283	-1227.73796385	-5136.85564076	-1.96690900	-53.52231584	-1234.25402218	-5164.11882880	-1.82248200	-49.59225730	-1143.62471210	-4784.92579542	24.45000000
bigqm7wdef2tzvp_006050.xyz	04	05	01	00	01	2.54054000	64.35530000	-0.34974000	-9.51690939	-219.46516169	-918.24223652	-0.01430000	-0.38912279	-8.97338541	-37.54464454	0.33544000	9.12778661	210.49177628	880.69759197	0.07717700	2.10009297	48.42929829	202.62818404	16938.39363327	-1.85756000	-50.54677822	-1165.63648925	-4877.02307104	-1.86649300	-50.78985751	-1171.24203134	-4900.47665913	-1.87593300	-51.04673298	-1177.16572073	-4925.26137552	-1.74320000	-47.43488436	-1093.87450638	-4576.77093468	23.51600000
bigqm7wdef2tzvp_006051.xyz	08	06	00	01	00	2.55011000	74.65760000	-0.34235000	-9.31581727	-214.82786672	-898.83979434	-0.00781000	-0.21252091	-4.90084895	-20.50515202	0.33454000	9.10329636	209.92701776	878.33464232	0.12395400	3.37295988	77.78230872	325.44117969	27204.75846972	-2.37359100	-64.58869585	-1489.45082806	-6231.86226458	-2.38698900	-64.95327397	-1497.85819992	-6267.03870847	-2.40020500	-65.31289962	-1506.15136506	-6301.73731143	-2.21890400	-60.37944851	-1392.38327082	-5825.73160512	27.38600000
bigqm7wdef2tzvp_006052.xyz	06	05	00	02	00	1.80178000	62.84890000	-0.34285000	-9.32942296	-215.14162145	-900.15254415	-0.03572000	-0.97199063	-22.41463823	-93.78284637	0.30713000	8.35743233	192.72698322	806.36969778	0.09969500	2.71283891	62.55955651	261.74918445	21880.52338480	-2.09304600	-56.95467816	-1313.40618407	-5495.29147416	-2.10387100	-57.24924139	-1320.19897407	-5523.71250753	-2.11519900	-57.55749195	-1327.30740134	-5553.45416720	-1.95906700	-53.30892416	-1229.33309292	-5143.52966079	25.67400000
bigqm7wdef2tzvp_006053.xyz	05	05	01	01	00	4.27010000	64.15860000	-0.38599000	-10.50332206	-242.21237994	-1013.41659768	-0.03902000	-1.06178820	-24.48541948	-102.44699511	0.34697000	9.44153386	217.72696046	910.96960257	0.08911800	2.42502411	55.92238886	233.97927499	19559.14020770	-2.00453400	-54.54614415	-1257.86406595	-5262.90325194	-2.01424500	-54.81039390	-1263.95781040	-5288.39947873	-2.02462900	-55.09295691	-1270.47386873	-5315.66266677	-1.88007700	-51.15949695	-1179.76611997	-4936.14144594	24.91100000
bigqm7wdef2tzvp_006054.xyz	06	05	00	02	00	0.64538500	63.28000000	-0.33283000	-9.05676489	-208.85397657	-873.84503797	-0.03409000	-0.92763608	-21.39179780	-89.50328199	0.29874000	8.12912882	187.46217877	784.34175598	0.09971800	2.71346478	62.57398923	261.80957094	21885.57130132	-2.10603900	-57.30823567	-1321.55941460	-5529.40459070	-2.11672700	-57.59907094	-1328.26623581	-5557.46593062	-2.12805500	-57.90732150	-1335.37466307	-5587.20759030	-1.97222900	-53.66708040	-1237.59237255	-5178.08648677	25.86200000
bigqm7wdef2tzvp_006055.xyz	04	04	00	03	00	1.94511000	52.38200000	-0.34073000	-9.27173483	-213.81130138	-894.58648496	-0.04477000	-1.21825366	-28.09359893	-117.54361791	0.29596000	8.05348117	185.71770245	777.04286704	0.07488600	2.03775169	46.99167410	196.61316442	16435.57725256	-1.82102500	-49.55261031	-1142.71043080	-4781.10044248	-1.82887500	-49.76621967	-1147.63638013	-4801.71061448	-1.83831500	-50.02309514	-1153.56006952	-4826.49533088	-1.70835000	-46.48656763	-1072.00580138	-4485.27227298	24.52700000
bigqm7wdef2tzvp_006056.xyz	03	04	01	02	00	4.06816000	53.10850000	-0.37658000	-10.24726294	-236.30751584	-988.71064627	-0.06985000	-1.90071516	-43.83153641	-183.39114834	0.30673000	8.34654777	192.47597943	805.31949793	0.06448500	1.75472609	40.46494811	169.30534289	14152.82161060	-1.72664800	-46.98448154	-1083.48796965	-4533.31366500	-1.73348200	-47.17044413	-1087.77636936	-4551.25632939	-1.74197800	-47.40163205	-1093.10768981	-4573.56257415	-1.62378900	-44.18554580	-1018.94297317	-4263.25739976	23.61400000
bigqm7wdef2tzvp_006057.xyz	06	04	02	01	00	1.65246000	65.42570000	-0.33688000	-9.16697100	-211.39538992	-884.47831142	-0.01352000	-0.36789791	-8.48392802	-35.49675484	0.32336000	8.79907309	202.91146190	848.98155658	0.10184300	2.77128897	63.90744685	267.38875763	22351.95489320	-2.02151300	-55.00816624	-1268.51854923	-5307.48160996	-2.03237700	-55.30379071	-1275.33581210	-5336.00503781	-2.04370500	-55.61204127	-1282.44423936	-5365.74669749	-1.88641300	-51.33190828	-1183.74201996	-4952.77661152	26.34700000
