Index	E1_eV	E1_nm	E2_eV	E2_nm	f1_au	f2_au	n_C	n_H	n_N	n_O	n_F
13799	4.61595684	268.5991047	6.86477445	180.6092661	0.00033946	0.0046315	6	10	0	2	0
13800	5.69230422	217.810192	7.02066221	176.5989928	0.00054617	0.03750821	5	9	1	2	0
13801	5.84169635	212.2400414	7.10676855	174.4593012	0.00056009	0.01590347	5	9	1	2	0
13802	5.64575561	219.6060122	6.9351586	178.7762828	0.00139754	0.00901803	4	8	2	2	0
13803	5.6753703	218.4600844	7.30421708	169.7432952	0.00094523	0.04908393	4	7	1	3	0
13804	6.37367836	194.5253283	7.26102798	170.75294	0.01156202	0.11882251	4	8	2	2	0
13808	7.16077825	173.1434534	8.29278298	149.50854	0.00191053	0.00504792	7	14	0	1	0
13809	6.99556461	177.2325674	7.62733566	162.5524208	0.00194362	0.01401477	6	13	1	1	0
13810	7.59448907	163.2554691	7.89379443	157.0653868	0.00160177	0.03045426	6	12	0	2	0
13811	6.47677386	191.4289278	7.07630187	175.2104274	0.04254008	0.06947388	6	13	1	1	0
13812	7.3906105	167.7590607	7.87350072	157.470218	0.01839319	0.00850251	6	12	0	2	0
13813	7.01426509	176.760054	7.30074572	169.8240047	0.00191339	0.01451519	5	11	1	2	0
13814	7.33755347	168.9721077	7.61950885	162.7193957	0.02015597	0.00510792	5	10	0	3	0
13815	8.0238145	154.5202565	8.23397891	150.5762754	0.0028437	0.00606213	8	16	0	0	0
13816	7.37322351	168.1546576	7.97126415	155.5389273	0.02551725	0.00512484	7	14	0	1	0
13817	7.03297781	176.2897465	7.77095326	159.5482348	0.00414477	0.01660142	6	13	1	1	0
13818	7.79313598	159.0940897	7.9726737	155.5114284	0.04059607	0.01888197	7	14	0	1	0
13819	7.89692455	157.0031304	7.98278926	155.3143688	0.04267999	0.01604808	6	12	0	2	0
13820	6.54228962	189.5119213	7.15949714	173.1744355	0.0485851	0.03802174	6	13	1	1	0
13821	7.15470957	173.2903151	7.79479588	159.0602108	0.015062	0.00914274	7	14	0	1	0
13822	7.27129756	170.511778	7.44576988	166.5162765	0.01609902	0.01531649	6	12	0	2	0
13823	3.87802139	319.7099113	5.78646541	214.2658408	0.00012894	0.27897511	7	10	0	1	0
13824	3.89733576	318.1254969	5.10701021	242.7725468	0.00009385	0.08425996	6	8	0	2	0
13825	4.07812493	304.0225341	4.62284241	268.1990353	0.00173374	0.35328428	6	9	1	1	0
13826	4.06010664	305.3717514	4.66446957	265.8055448	0.00008881	0.05628471	5	8	2	1	0
13827	3.97887277	311.6063136	5.58282139	222.0815942	0.00007443	0.00307222	5	7	1	2	0
13828	4.8373141	256.3079115	6.21908886	199.3606948	0.00017169	0.13512744	6	9	1	1	0
13829	4.84651591	255.8212744	5.54965398	223.408861	0.00010507	0.07652084	5	7	1	2	0
13830	5.00314055	247.8127215	5.06798609	244.6419253	0.18658933	0.15690757	5	8	2	1	0
13831	5.02822781	246.5763131	5.19763936	238.5394195	0.00258384	0.05124376	4	7	3	1	0
13832	4.91087137	252.4688149	5.92937007	209.1017867	0.00010008	0.03735627	4	6	2	2	0
13833	3.77235197	328.6654812	3.80613871	325.747948	0.00025576	0.00269072	5	7	1	2	0
13834	4.60802228	269.0616063	6.99540297	177.2366625	0.00002608	0.02381144	7	10	0	1	0
13835	4.55864096	271.9762065	6.62680437	187.0949867	0.00017206	0.00695278	5	7	1	2	0
13836	5.84833294	211.9991952	6.25649934	198.1686256	0.0009889	0.03951754	6	9	1	1	0
13837	5.82273219	212.9312897	6.92140352	179.1315695	0.00004516	0.02305909	6	9	1	1	0
13838	5.82610069	212.8081785	6.72718608	184.3031933	0.00075275	0.00688899	4	6	2	2	0
13839	6.21791713	199.3982629	6.55532442	189.1350903	0.03570962	0.02165273	5	8	2	1	0
13841	4.51738551	274.460055	6.65737799	186.2357639	0.00311838	0.07330333	7	10	0	1	0
13842	4.58162097	270.6120568	6.56429982	188.8764849	0.00062871	0.06481634	5	7	1	2	0
13843	4.40588469	281.405884	5.95357786	208.2515597	0.00411009	0.04776789	6	8	0	2	0
13844	5.56483875	222.7992455	5.57906894	222.230965	0.4676579	0.0010724	6	9	1	1	0
13845	5.76766207	214.9643757	6.89836173	179.7299016	0.00620053	0.01351756	6	9	1	1	0
13846	5.81553995	213.1946278	6.76923501	183.1583441	0.00112506	0.10914758	4	6	2	2	0
13847	5.73937257	216.02394	6.41942097	193.139207	0.01265476	0.07330902	5	7	1	2	0
13848	5.59009826	221.7925012	6.19840821	200.0258509	0.37319079	0.02888118	5	8	2	1	0
13849	5.95509272	208.1985847	5.96356471	207.9028124	0.06567553	0.26452992	4	7	3	1	0
13852	4.61321802	268.7585696	6.99572216	177.2285758	0.0000736	0.0274823	7	12	0	1	0
13853	4.49505449	275.8235476	6.65120264	186.4086756	0.00014676	0.0020575	6	10	0	2	0
13854	4.5832289	270.5171188	6.93554881	178.7662244	0.00010281	0.01299574	6	10	0	2	0
13855	4.43884829	279.3161189	6.90346659	179.596998	0.00011398	0.01489056	5	8	0	3	0
13856	4.40677885	281.3487848	6.82587959	181.6384042	0.00008717	0.0058151	5	8	0	3	0
13857	5.8087918	213.4422988	6.47705577	191.420596	0.00106121	0.01442755	6	11	1	1	0
13859	5.83922365	212.3299173	7.3469316	168.7564201	0.00048871	0.0094466	6	11	1	1	0
13860	5.73939134	216.0232333	6.89099752	179.9219739	0.00092611	0.0163836	5	9	1	2	0
13861	5.81618949	213.1708188	7.00574956	176.9749069	0.0006099	0.02096565	5	9	1	2	0
13862	5.80878309	213.4426188	7.17613989	172.7728129	0.00088479	0.01197583	4	7	1	3	0
13863	5.48522396	226.0330454	7.02593224	176.466529	0.00055771	0.01387596	4	7	1	3	0
13864	6.4157926	193.2484343	6.78747344	182.6661845	0.01403081	0.00057359	5	10	2	1	0
13867	7.0742251	175.2618638	7.34005229	168.9145835	0.00383335	0.36076532	8	14	0	0	0
13868	6.44173186	192.4702709	7.01775141	176.672242	0.09987635	0.01105014	7	12	0	1	0
13869	6.81200042	182.0084849	7.01752637	176.6779076	0.00557495	0.07411581	6	11	1	1	0
13870	7.13853812	173.6828823	7.29233495	170.0198748	0.05731869	0.24021813	7	12	0	1	0
13871	6.18988859	200.3011616	7.08160292	175.0792708	0.07495254	0.02594633	6	10	0	2	0
13872	7.03706333	176.1873977	7.12403173	174.036546	0.00505028	0.10412279	5	9	1	2	0
13873	7.4549012	166.3123148	7.57799326	163.6108444	0.21212637	0.00174045	8	14	0	0	0
13874	6.73620175	184.0565234	6.96332565	178.0531226	0.00778316	0.10766459	6	11	1	1	0
13875	7.25364363	170.9267699	7.48971599	165.5392377	0.01113498	0.21636296	7	12	0	1	0
13876	6.68996172	185.3286951	7.02444595	176.5038672	0.00736394	0.10153099	5	9	1	2	0
13877	7.35452548	168.5821714	7.58491475	163.461544	0.30511718	0.01794541	8	14	0	0	0
13878	6.67709101	185.6859333	6.9201069	179.1651335	0.00584648	0.13086697	6	11	1	1	0
13879	6.1959366	200.1056429	7.19516392	172.3160014	0.08055195	0.00775608	7	12	0	1	0
13880	7.16964399	172.92935	7.47183947	165.9352934	0.11102602	0.21696775	7	12	0	1	0
13881	6.66956026	185.8955955	6.85474406	180.8735474	0.00945626	0.12806362	5	9	1	2	0
13882	6.30667495	196.5920052	7.09434465	174.7648213	0.08637371	0.02010787	6	10	0	2	0
13883	8.93688052	138.7331825	8.96124858	138.3559293	0.0008498	0.03513905	8	16	0	0	0
13884	6.97381645	177.7852749	7.73335529	160.3239252	0.0218548	0.00336855	7	14	0	1	0
13885	7.15349376	173.3197674	7.89743232	156.9930359	0.01740134	0.00063726	7	14	0	1	0
13886	7.5481372	164.2579941	7.98857712	155.2018409	0.034344	0.01799406	6	12	0	2	0
13887	7.55958557	164.0092388	7.95631122	155.831244	0.0281685	0.01798779	6	12	0	2	0
13888	7.24400699	171.1541523	8.29937847	149.3897259	0.01144237	0.00599912	7	14	0	1	0
13889	7.20077681	172.1816838	7.77131626	159.5407822	0.01178765	0.02385858	6	12	0	2	0
13890	7.12467909	174.0207328	7.41837754	167.1311374	0.00655197	0.00557657	6	12	0	2	0
13891	7.54525633	164.3207098	8.02020328	154.5898317	0.02103977	0.03479347	5	10	0	3	0
13892	7.46020797	166.1940097	7.8421113	158.1005201	0.03289655	0.00171163	5	10	0	3	0
13893	7.6333872	162.4235537	7.64923348	162.0870744	0.00434159	0.00137282	8	16	0	0	0
13894	6.88708153	180.0242774	7.53981895	164.4392105	0.00167056	0.00245017	7	14	0	1	0
13895	6.36523821	194.7832642	6.92131617	179.1338302	0.00964287	0.00671268	7	15	1	0	0
13896	6.5142453	190.3277846	7.31291138	169.5414877	0.00691201	0.00312885	6	12	0	2	0
13897	7.20295563	172.1296007	7.72086391	160.5833091	0.01648701	0.00077284	7	14	0	1	0
13898	7.17198798	172.8728323	7.54342473	164.360608	0.02627773	0.01125849	6	12	0	2	0
13899	6.51608887	190.2739359	6.92089412	179.1447541	0.01874983	0.00896867	6	13	1	1	0
13900	6.38511313	194.1769629	7.17836116	172.7193503	0.00346542	0.01011391	5	10	0	3	0
13901	4.71725122	262.8314282	5.37743177	230.5639434	0.00057277	0.01137533	5	8	0	3	0
13902	4.51387742	274.6733596	6.96521221	178.004896	0.00004457	0.05031126	7	12	0	1	0
13903	5.75799658	215.325219	6.98391378	177.5282334	0.00051431	0.01458779	6	11	1	1	0
13904	5.40974475	229.1867608	6.72023221	184.493904	0.00511105	0.21761751	6	11	1	1	0
13905	6.31485361	196.33739	7.00200826	177.0694676	0.00725514	0.00828019	5	10	2	1	0
13907	4.47808819	276.8685704	6.1377192	202.0036817	0.00099255	0.06331391	6	11	1	1	0
13908	5.6635309	218.916767	7.04129606	176.0814863	0.00167127	0.05368273	5	10	2	1	0
13909	4.62483401	268.0835403	5.76164835	215.1887446	0.0013844	0.03371958	6	10	0	2	0
13910	5.91631105	209.563335	6.59045622	188.1268662	0.00281298	0.03600667	5	9	1	2	0
13911	5.9047473	209.97374	6.68426474	185.4866501	0.00117129	0.08397792	4	7	1	3	0
13914	6.74455429	183.8285857	7.78602211	159.2394496	0.0066699	0.00093227	6	9	1	1	0
13915	6.27055293	197.7244892	6.84849415	181.038612	0.01546834	0.00883205	5	8	2	1	0
13916	6.24468225	198.5436289	6.82004656	181.7937554	0.00282673	0.01117221	5	7	1	2	0
13917	6.71898783	184.5280728	7.13941949	173.6614408	0.00696599	0.00015096	5	7	1	2	0
13918	4.24153201	292.3099183	7.01390916	176.7690238	0.00000085	0.00330094	7	10	0	1	0
13919	3.97012567	312.2928539	5.99716587	206.7379662	0.00010358	0.00676918	6	8	0	2	0
13920	4.19007528	295.8996656	6.7841093	182.756766	0.00000803	0.00879449	6	8	0	2	0
13921	4.38807974	282.5477089	5.3934103	229.8808744	0.0000119	0.00545504	6	9	1	1	0
13922	4.35345924	284.7946445	5.40689844	229.3074097	0.00002111	0.00506127	5	7	1	2	0
13923	4.4436549	279.0139878	5.69783249	217.5988639	0.00000193	0.00972212	6	8	0	2	0
13924	4.40145984	281.6887849	5.73319504	216.2567062	0.00000009	0.01017865	5	6	0	3	0
13925	6.0222632	205.8764012	7.34110646	168.8903277	0.0005022	0.0002908	6	9	1	1	0
13926	5.47953569	226.2676887	6.85815501	180.7835888	0.00030418	0.02952504	5	7	1	2	0
13927	5.94762782	208.4598958	7.38130421	167.9705701	0.00040013	0.00018934	5	7	1	2	0
13928	6.01338195	206.1804631	7.65708505	161.9208703	0.00062619	0.05622152	6	8	0	2	0
13929	5.55248832	223.2948192	6.66712348	185.9635388	0.00290396	0.0075512	5	7	1	2	0
13930	5.46583013	226.8350544	6.88428937	180.0972924	0.00039691	0.00377862	5	6	0	3	0
13931	5.92840216	209.135926	6.90583371	179.5354374	0.00050074	0.00065719	5	6	0	3	0
13932	7.92982965	156.3516406	8.21741289	150.879832	0.01123072	0.00615062	8	14	0	0	0
13933	6.9930051	177.2974361	7.1331138	173.814958	0.00054628	0.00023493	7	12	0	1	0
13934	6.82416581	181.6840196	7.35466344	168.5790091	0.00072217	0.03890938	7	12	0	1	0
13935	7.07035891	175.3577	7.1531294	173.3285958	0.00148194	0.00169803	7	12	0	1	0
13936	6.90517846	179.552474	7.03462927	176.2483605	0.00018735	0.00108179	6	10	0	2	0
13937	7.05647185	175.7028019	7.2553672	170.8861649	0.00134583	0.03168071	7	12	0	1	0
13938	6.96776872	177.9395851	7.07266262	175.3005822	0.00192144	0.00031975	6	10	0	2	0
13939	6.80199316	182.2762602	6.94004304	178.650459	0.00001309	0.00090444	6	10	0	2	0
13940	6.13679973	202.0339478	6.71835272	184.545517	0.01403879	0.00192693	6	11	1	1	0
13941	7.07892042	175.1456156	7.89092744	157.122453	0.0158686	0.00435823	7	12	0	1	0
13942	6.97901383	177.6528756	7.17251915	172.8600301	0.00047071	0.00489868	6	10	0	2	0
13943	6.86261822	180.6660134	7.1213544	174.1019764	0.00136397	0.00628707	6	10	0	2	0
13944	6.41817768	193.1766207	6.87729468	180.2804639	0.00134109	0.00254597	5	9	1	2	0
13945	6.86251618	180.6686998	7.0892934	174.8893444	0.00442046	0.00350382	6	10	0	2	0
13946	6.94254513	178.5860736	7.06029069	175.6077659	0.00031904	0.0025832	5	8	0	3	0
13947	7.34553375	168.7885343	7.46304992	166.1307225	0.00008781	0.02546084	8	10	0	0	0
13948	7.04170858	176.0711709	7.32182828	169.3350113	0.01253052	0.00076957	7	8	0	1	0
13949	6.71417005	184.6604816	7.12529733	174.0056335	0.00952225	0.00314924	7	8	0	1	0
13950	7.35012078	168.6831976	7.45622095	166.2828775	0.00014026	0.00687344	7	9	1	0	0
13951	7.31557647	169.4797233	7.40719203	167.3835201	0.00582552	0.008019	7	8	0	1	0
13952	7.56198997	163.9570907	8.1496179	152.1349701	0.01231212	0.01546585	7	9	1	0	0
13953	7.05217109	175.8099541	7.35302015	168.6166841	0.01220293	0.00085323	6	7	1	1	0
13954	6.66061451	186.1452683	7.18910449	172.4612402	0.00666506	0.0023569	6	7	1	1	0
13955	7.57070442	163.7683638	7.89405076	157.0602867	0.00718795	0.01281633	6	8	2	0	0
13956	7.35157033	168.6499374	7.9136318	156.6716657	0.01296582	0.01143078	6	7	1	1	0
13957	6.93628896	178.7471489	7.37181505	168.1867853	0.00722849	0.00696036	6	8	2	0	0
13958	6.44620269	192.3367812	7.39119418	167.7458128	0.00261124	0.26776512	6	9	1	1	0
13959	6.40868145	193.4628651	6.66797247	185.9398612	0.00289718	0.00656024	5	7	1	2	0
13960	4.36590055	283.9830776	6.94085966	178.6294403	0.00107822	0.04041313	7	10	0	1	0
13961	4.3553224	284.6728122	6.43830948	192.5725813	0.00049623	0.00858655	6	8	0	2	0
13962	4.35500974	284.6932497	6.28153028	197.378954	0.00109797	0.02261391	6	8	0	2	0
13963	4.34743355	285.1893795	7.02306879	176.5384782	0.00091196	0.0236567	6	9	1	1	0
13964	4.35253242	284.8552881	6.690319	185.3187979	0.00056878	0.00671926	6	8	0	2	0
13965	4.37251292	283.553622	6.20414137	199.8410096	0.00069056	0.00664294	6	9	1	1	0
13966	5.74792157	215.7026432	6.81290438	181.9843353	0.00241949	0.05418813	6	9	1	1	0
13967	5.72896176	216.4165038	6.5228079	190.0779379	0.00314343	0.01753832	5	7	1	2	0
13968	5.85008018	211.9358774	7.56952154	163.7939557	0.00111237	0.13074896	6	8	0	2	0
13969	5.82649444	212.7937971	6.67285011	185.803945	0.00121254	0.00376585	5	6	0	3	0
13970	6.53460322	189.7348368	7.01260982	176.8017767	0.02080039	0.05269116	8	10	0	0	0
13971	5.93650517	208.8504669	6.79087486	182.5746904	0.03188607	0.06900718	7	8	0	1	0
13972	6.50430416	190.6186803	6.71300595	184.6925036	0.03499338	0.02855079	7	8	0	1	0
13973	6.78939048	182.6146071	7.02189135	176.5680803	0.00800202	0.10148493	7	9	1	0	0
13974	6.60671556	187.6638798	6.68650125	185.4246084	0.00553754	0.13070563	7	8	0	1	0
13975	6.20144064	199.9280404	6.8736508	180.3760346	0.03501704	0.02766957	7	9	1	0	0
13976	7.40489239	167.435502	7.81723302	158.6036737	0.02282937	0.00613426	8	14	0	0	0
13977	6.8559332	180.8421756	7.20812606	172.006131	0.01981706	0.00481826	7	12	0	1	0
13978	6.71454584	184.6501468	7.13541425	173.7589202	0.00326316	0.00134584	7	12	0	1	0
13979	7.42159964	167.0585771	7.7599985	159.7734684	0.02770437	0.01088666	7	12	0	1	0
13980	7.35833154	168.4949732	7.73380755	160.3145498	0.00241401	0.03442753	7	12	0	1	0
13981	6.70726625	184.8505529	7.34386025	168.8269974	0.00294474	0.00152748	6	10	0	2	0
13982	7.35662076	168.5341567	7.70193757	160.977918	0.05272583	0.0179784	7	12	0	1	0
13983	6.89920746	179.7078696	7.38088297	167.9801563	0.01147952	0.00364263	6	10	0	2	0
13984	6.74359699	183.8546813	7.29066254	170.0588758	0.00052744	0.02231496	6	10	0	2	0
13985	7.42992442	166.8713981	7.49870146	165.3408769	0.04180272	0.0097574	6	11	1	1	0
13986	7.48697717	165.5997939	7.81318669	158.6858121	0.03630753	0.00672959	6	10	0	2	0
13987	7.08081379	175.0987827	7.20032047	172.1925961	0.01464248	0.00966902	6	11	1	1	0
13988	7.23648821	171.331983	7.52673871	164.7249789	0.00066278	0.02361338	7	12	0	1	0
13989	6.86962352	180.4817792	7.2349222	171.3690682	0.01935841	0.00939221	6	10	0	2	0
13990	6.72008989	184.4978111	7.22061881	171.7085348	0.00383924	0.00130065	6	10	0	2	0
13991	7.23902187	171.2720169	7.35687927	168.5282347	0.01157696	0.00464873	6	11	1	1	0
13992	7.28275845	170.2434433	7.4888104	165.5592557	0.00547094	0.02914521	6	10	0	2	0
13993	6.86827084	180.5173244	7.1949816	172.3203678	0.00582945	0.00762616	6	11	1	1	0
13994	6.80420164	182.2170978	7.22839364	171.5238456	0.00132248	0.07063577	8	10	0	0	0
13995	6.61218995	187.5085085	6.88239954	180.1467452	0.00155249	0.04282828	7	8	0	1	0
13996	6.7509359	183.6548138	6.87382387	180.3714932	0.00179237	0.00017451	7	8	0	1	0
13997	6.60990501	187.5733272	7.12146161	174.0993553	0.01147734	0.08831677	7	9	1	0	0
13998	6.53653931	189.6786383	6.86358613	180.6405357	0.00735526	0.00434468	6	7	1	1	0
13999	6.79300742	182.517374	6.96663999	177.9684147	0.03563615	0.00634929	7	8	0	1	0
14000	6.7835716	182.7712522	6.98061739	177.6120657	0.02548242	0.00558101	6	6	0	2	0
14001	7.62214427	162.663134	8.0301836	154.3976996	0.00235776	0.10614296	7	9	1	0	0
14002	6.91678166	179.2512668	7.13305502	173.8163903	0.00296291	0.02789549	6	7	1	1	0
14003	6.76863255	183.1746466	7.55944462	164.0122969	0.00154979	0.02424595	6	7	1	1	0
14004	6.88138074	180.173416	7.37791149	168.047811	0.01712317	0.07188887	6	8	2	0	0
14005	6.66327116	186.0710521	6.99615863	177.217519	0.0052454	0.00959747	5	6	2	1	0
14006	6.97667474	177.7124378	7.64084965	162.2649224	0.01261922	0.01676465	6	7	1	1	0
14007	6.93564378	178.7637766	7.10739578	174.4439053	0.00111659	0.01302151	5	5	1	2	0
14008	4.49903306	275.5796318	6.9900192	177.3731717	0.00009575	0.24568386	7	10	0	1	0
14009	4.44305108	279.0519064	6.09522944	203.4118465	0.00085249	0.13005065	6	8	0	2	0
14010	4.49754215	275.670985	6.77608874	182.9730871	0.00002036	0.01768911	6	8	0	2	0
14011	4.36643988	283.9480009	6.25618151	198.1786931	0.00048063	0.05895915	6	9	1	1	0
14012	4.38401952	282.8093873	6.38270247	194.2503008	0.00029071	0.04796934	5	7	1	2	0
14013	4.28832362	289.1204083	6.15755194	201.3530518	0.00013519	0.0228287	6	8	0	2	0
14014	4.3006784	288.2898369	6.35087985	195.2236391	0.00009962	0.02594417	5	6	0	3	0
14015	5.26522835	235.4773226	6.60056361	187.8387889	0.00788286	0.23109758	6	9	1	1	0
14016	5.24364537	236.4465534	6.58640825	188.2424878	0.00752863	0.15387348	5	7	1	2	0
14017	7.7373453	160.2412491	8.0096752	154.7930278	0.0296667	0.00805816	8	14	0	0	0
14018	6.77356216	183.0413371	6.83498125	181.3965291	0.0000963	0.000205	7	12	0	1	0
14019	6.82891502	181.5576665	7.40451062	167.444135	0.00027708	0.04730196	7	12	0	1	0
14020	6.7154947	184.6240568	7.01409529	176.7643331	0.00212739	0.00296431	6	11	1	1	0
14021	7.6680994	161.6882894	7.80021366	158.9497325	0.01632096	0.0019239	7	12	0	1	0
14022	7.02981666	176.3690199	7.79224154	159.1123515	0.0000594	0.04528726	6	10	0	2	0
14023	6.81771019	181.8560546	7.00568996	176.9764123	0.01182197	0.01165956	6	11	1	1	0
14024	6.99640245	177.2113433	7.62057009	162.6967353	0.01304323	0.0211906	7	12	0	1	0
14025	6.41209893	193.3597546	6.64486456	186.586478	0.00327879	0.00513703	6	10	0	2	0
14026	6.82498896	181.6621071	7.16891364	172.9469677	0.00046807	0.02179771	6	10	0	2	0
14027	7.14363236	173.5590262	8.06336788	153.7622856	0.0016145	0.01979345	7	12	0	1	0
14028	6.67131512	185.8466964	7.0040415	177.0180653	0.00157708	0.00130774	6	10	0	2	0
14029	6.80549418	182.18249	7.20014142	172.1968782	0.00094605	0.00125618	6	10	0	2	0
14030	6.9871318	177.4464703	7.60081762	163.1195402	0.00571234	0.01933186	6	11	1	1	0
14031	6.78539857	182.7220409	7.09243849	174.811791	0.00181722	0.00319462	5	9	1	2	0
14032	7.48506774	165.642038	7.78038037	159.3549179	0.00211473	0.00784049	6	10	0	2	0
14033	7.0431214	176.0358519	7.59707851	163.199824	0.00004752	0.00468552	5	8	0	3	0
14034	7.35270994	168.623798	7.5138348	165.0078699	0.16851148	0.01347577	8	12	0	0	0
14035	6.73358646	184.1280099	7.3514057	168.6537142	0.00683949	0.00223015	6	9	1	1	0
14036	7.04859442	175.8991653	7.0963417	174.7156392	0.00010099	0.01062372	7	10	0	1	0
14037	6.8652629	180.5964162	7.32116786	169.3502865	0.00060717	0.00005841	7	10	0	1	0
14038	6.72893359	184.2553294	6.82058153	181.7794963	0.00694901	0.00069443	5	7	1	2	0
14039	7.17809476	172.7257604	7.39318497	167.7006434	0.30924839	0.0409653	8	12	0	0	0
14040	6.68626451	185.4311737	7.30298984	169.7718198	0.00622591	0.00823129	6	9	1	1	0
14041	6.13373763	202.1348076	7.08987709	174.8749464	0.11765413	0.0004101	7	10	0	1	0
14042	6.25400106	198.2477878	7.14673228	173.4837443	0.01601831	0.00094765	7	10	0	1	0
14043	6.84884736	181.0292756	7.02932169	176.3814391	0.00023228	0.00739707	7	10	0	1	0
14044	6.72500263	184.363032	6.79415411	182.4865695	0.00626337	0.00141604	5	7	1	2	0
14045	6.24427544	198.5565639	6.92948748	178.9225942	0.11514242	0.00002573	6	8	0	2	0
14046	8.23361563	150.5829189	8.44375255	146.8354109	0.01311271	0.06014816	8	14	0	0	0
14047	6.92742785	178.9757906	7.51973069	164.8784945	0.00129736	0.03671999	7	12	0	1	0
14048	7.10634514	174.4696958	7.82783975	158.3887656	0.02027636	0.00626248	7	12	0	1	0
14049	7.49582712	165.4042783	7.70565247	160.9003105	0.00154815	0.02733689	6	10	0	2	0
14050	6.96772301	177.9407525	7.21930314	171.7398275	0.00461174	0.00992617	7	12	0	1	0
14051	7.14299208	173.5745836	7.30420075	169.7436746	0.0023979	0.01193838	6	10	0	2	0
14052	6.8857879	180.0580985	7.27738828	170.3690702	0.00224028	0.03336695	7	12	0	1	0
14053	6.90510744	179.5543208	6.97810333	177.6760555	0.00055598	0.00137086	6	10	0	2	0
14054	6.8559596	180.8414793	7.21007358	171.9596703	0.00191533	0.01866476	6	10	0	2	0
14055	6.916229	179.2655904	7.33897146	168.9394601	0.00041716	0.00606445	5	8	0	3	0
